chr pos load_ev1 load_ev2
1 7993070 0.00312258926808104 0.00662043564964295
1 8020989 -0.00586948241248815 -0.0104705768515472
1 8051691 0.00575257997537733 -0.0074616744425937
1 8194209 -0.0117842894132647 -0.00814148584458591
1 8262385 0.00401374309524645 0.00919246910789884
1 8303844 -0.000179599465258844 -0.0153647786693767
1 8437746 -0.000932902493188039 -0.0162433691170187
1 8499173 -0.0137621966989824 -3.49122707383326e-05
1 8556233 -0.00886051620904156 0.0353558861928181
1 8557792 -0.0119779439222003 -0.0134393295050571
1 8707782 -0.0211812275137043 0.0138140294313602
1 8716895 -0.00682045999384519 -0.0145511939007086
1 8801275 -0.00385188414982622 0.0050396842084726
1 8801354 -0.00367085026840372 0.0251351626265936
1 8867466 -0.0210535665252364 0.0210915866693639
1 8930541 -0.00264408495485698 -0.0128798979178048
1 9112109 0.0393690046192185 0.0109475417081744
1 9386885 0.00534319583575769 0.0140286898661098
1 9412909 0.0174456925148335 -0.0010970311232809
1 9412916 0.00997206258444197 -0.00237691590764162
1 9441896 -0.00273664133211408 -0.00594929006755983
1 9442163 -0.00755977561506307 -0.00886798354560356
1 9601659 -0.0111982391891904 0.0093993800547333
1 9618833 0.00869742697891962 -0.00234959521617015
1 9726512 -0.0114905642868591 0.00660791552578208
1 9739138 -0.00210327938719697 0.0200563518774046
1 9794704 -0.00203903884090059 0.0154331628130742
1 9994613 -0.000163846862738795 -0.00675659951058611
1 10122147 0.0179505874573556 0.020234092160304
1 10122288 0.0167205644084158 0.0136265055133718
1 10282567 -0.0164549213350371 -0.000124511088289621
1 10387945 -0.0300378215624706 0.0352260944583459
1 10631567 0.00196057845475534 -0.0214302545966194
1 10670984 -0.00401895285373608 -0.0149222431606815
1 10726798 -0.0208907511249417 0.00524919562886734
1 10726820 0.00270430613018651 0.0137448838756478
1 11007372 -0.0110548575854812 -0.00352010851968615
1 11072930 0.00313052632294016 -0.00594284330315172
1 11439020 0.00412118348283789 0.0108871994056142
1 11484699 -0.0177008562247444 -0.00297171974754568
1 11515163 -0.0250418799480499 0.0133804712499575
1 11576672 -0.00353263134070877 -0.00347396015217308
1 11781575 -0.0152800023804547 -0.0131708412451754
1 11893205 -0.000455054549447819 -0.00071152962724356
1 11913342 0.0192961446187957 0.00306418589341457
1 11913381 -0.00056380776499665 -0.0172811179913737
1 12013781 -0.0192550817233545 -0.0238044569957729
1 12013982 -0.0232509557171997 0.0143691619629945
1 12056853 0.0219796025646927 0.0254304243705193
1 12111081 -0.00938647087598219 -0.00908198804986937
1 12119381 -0.00734975462363994 0.0181072980766973
1 12125418 -0.0063371475453669 -0.00225885388594072
1 12129754 0.000352252293492478 0.0120386275812359
1 12388266 -0.00891335858132512 0.0425809657311431
1 12416192 0.014230282656024 -0.0106332687893767
1 12428855 0.00880767545005361 0.00703879375397868
1 12428887 -0.00159429213761183 -0.0056724611177445
1 12501660 -0.0106749657421222 -0.00537826254769112
1 12501676 0.0101465142555973 0.000469886222544911
1 12504601 0.00178598437117383 0.0031382273537619
1 12504628 0.00776269757617158 0.00211790662342139
1 12504900 0.00471340766627339 -0.0128490733521127
1 12528181 0.005959700474622 -0.00515816766094959
1 12550195 -0.00348375623105369 0.0151272361618572
1 12647070 0.000629380357270181 -0.000449037816346679
1 12728528 0.0105872890100007 -0.00565375801986999
1 12739979 0.0184307130158325 0.0306624329189984
1 12751925 0.0394520698658446 -0.00287029419503215
1 12758495 0.0227668299776755 0.0154540952581145
1 12777006 -0.0196314609709627 0.02187627919419
1 12849923 -0.0116386045426074 -0.0394678357189178
1 12849976 0.00581924421279505 0.011141812415552
1 12893142 -0.0415965956525128 0.0475260795896991
1 12993305 0.00956387141082061 -0.0287571585545738
1 12994503 -0.00423746231032556 -0.0356618361360173
1 12997857 0.000249817306464521 -0.00520101068380276
1 13008178 0.00717003158753215 -0.0111178200671215
1 13328855 -0.00906736922846502 0.00192854510277288
1 13453884 -0.00180119456740839 0.00999469970602535
1 13613437 0.0101496003496317 0.00525613474992916
1 13624509 0.00602950526918488 -0.000826319504058222
1 13842773 -0.00544441770584629 0.0226447431363081
1 13842780 -0.0014244140375633 0.012132190054372
1 13921265 -0.00699554898381943 0.00731510078426007
1 13921468 -0.00451074011481952 -0.0100527774385216
1 13960607 -0.00567983101616331 -0.0207642727676041
1 14054299 0.00705918506764091 0.00150655337646643
1 14146184 0.00255778207057524 -0.00716671123979122
1 14250582 0.00227104261580947 -0.00395851789785367
1 14271557 -0.00324606704194735 0.0312244809159048
1 14330219 -0.00554510288530415 0.0142747646045007
1 14364002 0.00671655265180356 -0.00185556891807549
1 14472968 0.0393044464437839 0.0221172805868489
1 14806162 0.00284592467691768 0.00760145098166217
1 14986811 -0.0202428703617097 -0.022239617680541
1 15169190 0.0420681834300632 0.0254549708952865
1 15239775 0.0310241989963895 -0.000623577459529763
1 15295120 -0.00594173589668053 0.00322092648209046
1 15363244 -0.0202980220665368 -0.0157273015086861
1 15417604 -0.0172908345302013 0.0127048843860072
1 15451660 -0.0414573400586693 -0.0065137288895516
1 15469189 0.00601172973531354 0.00705273755822565
1 15635629 -0.0183393526015871 0.00856535572871348
1 15741488 -0.0291570505738604 0.0124345942642468
1 15881399 0.0126640780688819 0.0239249170969589
1 15903671 0.00778803281929655 0.00290724532491471
1 15912173 0.00517068537085867 -0.00128387122175959
1 15955750 0.00663331961958697 0.00755293716702201
1 16033393 0.00875188426045889 -0.00702679570017806
1 16261432 -0.0024848180410104 -0.0132813539434368
1 16261645 -0.00880274867189463 0.000960146353950075
1 16301061 -0.00133250506593637 -0.00930310577513358
1 16487822 0.000829030835011227 -0.018690270222582
1 16534887 0.00275747944413997 -0.0129123357149617
1 16550772 -0.00950770083893164 0.000708914504226841
1 16550785 0.0081808709680908 0.00318366664177111
1 16610988 0.00567950515058007 0.00602886035528751
1 16616310 0.0037962081573418 0.00582380580446101
1 16621302 0.00183585802873131 -0.00322768943817393
1 16621385 0.00768105464848025 0.00689573606365785
1 16621439 -0.0063336965597576 -0.00786967567238802
1 16750391 -0.00441647286696644 -0.00439865759832603
1 16795790 0.0270133894824531 0.0163799375644308
1 16899268 0.00876450399299271 0.0126148932280666
1 16899320 -0.00596559307989313 0.0125143406939407
1 16899454 0.0144564229936736 0.029308339243148
1 16903664 -0.00458332523256385 -0.0100484501525817
1 16950061 0.0079030050144512 -0.00119857115136237
1 17035952 0.013473867902261 0.0015121493959922
1 17078627 -0.00280038047800351 0.0133842372427124
1 17136987 0.00188970071684048 -0.00181118527312923
1 17137209 -0.00635916188602256 -0.00630018611600909
1 17288193 -0.0121382005525741 0.00665644456613956
1 17302208 -0.010181493485998 -0.0112347629327073
1 17315916 0.00135232143777675 -0.00454094498306049
1 17394466 0.00089332357165691 0.0141536791131581
1 17421915 -0.000421108232975653 -0.000294794680055094
1 17421929 -0.0105656776550708 -0.00545655116077634
1 17421978 0.00193401836146321 -0.00316836143640589
1 17422024 -3.56856712162025e-05 0.00230645254356614
1 17681653 -0.00516322444769 0.00526415871321176
1 17681778 -0.004585357698329 0.00495886494851017
1 17684359 0.0052747849967862 -0.00999210200840754
1 17774422 0.00928284012623386 0.00676205724203337
1 17854257 0.0123769999775329 -0.00512692229812563
1 18212827 0.00557551271967171 0.000748274530788773
1 18234832 0.000892809525933006 0.0159382917483223
1 18329826 -0.00357812870943166 -0.0180867649299745
1 18329846 -0.00928580459201357 0.00150420696224459
1 18329853 0.00354447359602813 0.0165217309305031
1 18329880 -0.00891819199104052 0.0191810789905879
1 18370776 -0.019152576302637 -0.0130373348818727
1 18373304 -0.0134602643402635 0.00399707758785537
1 18414042 -0.0233579205600039 -0.00517503181326263
1 18425133 -0.00920843905519156 -0.0144890220439319
1 18481903 0.0176161606688888 0.0151458569347993
1 18524025 0.00546921457775255 -0.00467585157473678
1 18524293 -0.00778594539885327 0.0048673798329377
1 18661687 0.000210574230674343 0.00197073053431386
1 18696616 0.0176297641446599 0.0191634378011591
1 18900941 -0.0210996062740999 -0.00309908600345204
1 18925636 -0.00587399061187598 0.0111267920941187
1 18949695 -0.00416688182537113 -0.00775829270599859
1 18978171 -0.00200676998251066 0.00994679783390166
1 19045510 0.0107382805423028 0.00253381747306641
1 19045595 0.00349396505912502 0.0101471951540792
1 19073972 0.00890472750261307 0.00370276293360396
1 19074288 -0.00848652731083615 0.00503354017591578
1 19400361 0.017322637130689 0.0302572042880907
1 19474084 -0.0267077520733311 -0.024452801724482
1 19491273 -2.71653394948883e-05 0.0153071141453923
1 19647956 -0.0236527267860009 0.00554583181293964
1 19782208 0.00697647388422533 0.00448531244593246
1 19929903 -0.00796248079582638 -7.12799140633004e-05
1 20001185 0.0241122123808542 0.00680086369061478
1 20035703 -0.00614463491749717 -0.00660670106413346
1 20087608 0.0257941985046743 0.00274121253569054
1 20194395 -0.0148296168512383 0.0270957621863828
1 20256613 0.0265859839476623 -0.0220661103523009
1 20647157 -0.0135601274906086 0.0233461624743307
1 20697281 0.00577974954728556 -0.010769452446928
1 20697300 -0.00166817424696192 -0.0211273469050588
1 20868381 -0.0143226016656398 0.0148195379217058
1 20931851 0.00771015819455008 -0.00238621099036603
1 21038254 0.0107081322618447 0.000279698299282399
1 21057243 0.00674741753280734 -0.0125778779355867
1 21450848 0.0176246141994771 0.0019493716278738
1 21609897 0.00162621901888565 -0.0101659266354159
1 21685622 -0.0264403061035955 -0.008321188738471
1 21686428 -0.0103910034521896 -0.0222197165803023
1 21714218 -0.00313661676130936 0.0127524969287365
1 21827626 -0.0167815767847657 -0.0253363889701128
1 22048218 0.0172356791088748 -0.00356519675774614
1 22055436 -0.00102225774739014 0.00254641063005751
1 22055693 -8.33631787064151e-05 -0.00136475971168247
1 22055712 0.00118686949505171 0.00520332308502831
1 22055729 -0.00999226266924858 -0.000669354923788532
1 22190650 0.00935947850458154 -0.00114405414904645
1 22301523 0.0167194086100433 -0.0130254419161961
1 22326829 0.00102701689358131 -0.00413323337673263
1 22326854 0.0108014340121781 -0.00355244162617321
1 22354952 -0.000805093414966111 -0.00914653270538098
1 22403749 0.0105716857918181 -0.0013561878851618
1 22601617 -0.00322343282969546 -0.00760066888137823
1 22777317 -0.012592156389878 0.0198004327886099
1 22929089 -0.00612111280946816 -0.00208162921304716
1 22929196 -0.000458373753210081 -0.00485769125488289
1 22991033 -0.0191035927795124 -0.00829566829947536
1 23091919 -0.0461548250832644 -0.0076975631193394
1 23110876 -0.0224330545853143 -0.00782894785787576
1 23166038 -0.0173102625238319 -0.0155904987137154
1 23268527 -0.0219158910668328 0.00264361309941019
1 23284954 -0.00992313753403632 -0.00486721269250128
1 23400746 -0.0125737896460279 -0.00877876840890453
1 23400931 0.00106099507792337 0.0124781025688853
1 23400966 -0.0140396313696318 -0.00142899329291507
1 23414408 -0.00416193479763063 0.00120164945623246
1 23415366 0.00256507330155763 -0.0166460112870697
1 23566038 0.0143257607637081 0.00806939499390348
1 23646517 -0.0245264071949456 -0.0068658755129531
1 23746996 -0.00838281683026274 0.00124525599380736
1 23754947 -0.0169757392219733 0.0122166478399909
1 23851309 0.0124307964582305 -0.00765953299949233
1 23851634 -0.0241309488140626 0.0223896850037436
1 23965869 -0.011484744562281 -0.000812950085532678
1 24000397 -0.00453092446492186 -0.0199342903438814
1 24025960 -0.0097103770504357 -0.000509296842189405
1 24026106 0.00665457489602904 -0.0156574214275137
1 24026144 0.000594865452303912 0.00872305202741138
1 24038525 -8.42930013973743e-05 0.00605453473443628
1 24040881 0.00382576616490015 0.00727370565534277
1 24040900 -0.0146393182049322 0.000862698891132876
1 24344215 0.00848217740834754 0.00182218405530891
1 24451868 -0.0186516160634777 0.0144332936167228
1 24451992 0.00719333519026133 -0.0298502622553945
1 24503952 0.0153982378148071 -0.00553374687567658
1 24566925 0.0140294952150535 0.0053357952853945
1 24566926 0.0095344951842298 0.00364509493819888
1 24868268 -0.0018390703980538 -0.0145425388780312
1 24888170 -0.000667634141243413 -0.00226138105147538
1 24888196 0.0145350658407473 0.0172332279912185
1 24902666 -0.00469580862099862 -0.0081013978127469
1 24942478 -0.00364857877309551 0.010435959362759
1 24942482 0.00561926037142653 0.00148422440932335
1 24942627 0.00995727154069369 -0.00215889461439048
1 24942628 0.00330742829686687 -0.00875235852228407
1 24943019 0.00425750590202537 -0.00151318683853627
1 24970268 -0.00819257111993151 0.015620092386012
1 25126793 -0.016888094394356 0.0134702528041546
1 25240454 -0.00320058530433974 -0.0133176828199734
1 25277233 -0.000788263452819035 -0.0281234464666478
1 25297670 0.00115946204795426 -0.00694398905689332
1 25422180 -0.0116046941114763 0.00165087526731333
1 25447539 0.0112597655769517 -0.00770536528215073
1 25506193 -0.0212355316534328 0.0252828929574088
1 25632107 -0.000654281013989579 -0.0119292828172732
1 25632167 -0.00316579163734473 -0.00729154666684717
1 25633889 0.0113391566189812 0.012675783204639
1 25633969 -0.000237063084456462 0.00636589575558832
1 25633977 0.0070187976894781 -0.000341434293864515
1 25650521 -0.00134694303594189 -0.00601956335988359
1 25650644 -0.0125312283076142 -0.00193217149887512
1 25650654 -0.00453299503852378 0.00260870905941092
1 25650684 -0.000385605396635914 -0.00224021338462056
1 25655806 0.00378504323258475 -0.00432526265846659
1 25655930 -0.00756256776806505 0.0079020459864198
1 25655981 0.00664236232568093 0.0256319834523952
1 25918254 0.000267215377775221 -0.00224688444345505
1 25918370 -0.00588332013980851 0.013228969992079
1 25923174 0.0255864066057844 0.0041047438921382
1 25923360 -0.0149472782129628 0.0136138111088564
1 26096683 0.0010717910295969 -0.00981048280369028
1 26369136 -0.00342210046527917 -0.000106162626803844
1 26374976 0.0217857886035907 0.00346400575140205
1 26375048 -0.0172497077991109 -0.00549194660702176
1 26515988 -0.012915096485551 -0.00557813525504902
1 26551346 0.00156054067187835 0.00754105463519263
1 26551367 0.0271308951726631 0.0046553254226785
1 26551381 -0.0161971368488573 -0.0103769196289952
1 26607354 0.0104288472659576 0.0094729791774939
1 26665637 -0.00553630628084364 -0.00360164920330383
1 26665877 0.0106911723403736 0.00951770780811599
1 26666026 -0.0138818657082715 -0.00282165908269424
1 26764947 0.0138134912123239 0.000946127831025722
1 26966764 0.00211111778725059 -0.00966225866923302
1 26968982 -0.0064239488873718 0.0125889546124225
1 26986162 -0.00744559891975448 -0.0159877580893788
1 27252017 0.00196757025775193 -0.00593224895556427
1 27261472 -0.000221262187730086 -0.0124449315622572
1 27391669 -0.00217733894618777 -0.00708418141267135
1 27391704 0.00168364560136813 0.00105982729259964
1 27569568 0.00348569478788009 0.00335585987711729
1 27608045 -0.0117462634664344 -0.0240334477166458
1 27828364 -0.00062920425453723 -0.000753526094594699
1 27860877 0.00345073323536553 -0.0329083553342736
1 27860893 -0.00086138623875798 0.00641841122900408
1 27860904 -0.000477936224900308 0.00813574787733256
1 27861057 0.00289050801870375 0.0056106743401025
1 27925299 -0.0121941278252315 -0.00597886302312128
1 27925902 -0.00277146076722517 0.0130452661576031
1 27925958 -0.00664895991125642 -0.00326975952090009
1 27941124 -0.000668448658520889 0.00228331148883255
1 27949261 0.012435808031837 -0.00935133507263466
1 28039581 0.00320001704134486 0.0136969966561466
1 28164039 0.00168656960373016 0.00761972162052947
1 28406302 0.00827365950255917 0.0070373706268972
1 28406513 0.0111981015259004 -0.00374250593001284
1 28440878 -0.00255043136878636 0.00485691093202619
1 28444590 -0.0186360378787521 0.000212175431345471
1 28444639 0.00784325605000321 -0.00208244341101834
1 28451949 0.00120757846311865 -0.00116833319413449
1 28558828 0.000671426999534889 -0.0109597529396798
1 28679928 0.0107347190367103 0.0171942295904771
1 28679967 0.0052505003321417 -0.0102927066640997
1 28707376 0.00504798168677575 0.00740490807334388
1 28709445 -0.00372032578250673 -0.00365305561118931
1 28723418 0.0127258529554431 -0.000901919459394475
1 28841682 0.00796065717104018 0.00751257085669225
1 28976024 -0.00813051916879094 0.025297405251108
1 29006266 0.00866128462629423 -0.00692623383730905
1 29006292 0.0139151351527137 -0.00252385107375894
1 29011733 0.00307195293249052 -0.00092601649203799
1 29075297 -0.00874606823990197 0.00939361705598217
1 29086206 -0.00389643143538816 -0.0141926867846389
1 29101472 0.0207776160091195 -0.0301226836514093
1 29193346 -0.00263471943686207 0.00502344081990908
2 1115 -0.00654815215808686 0.00193173127957766
2 102478 -0.0206859686486024 0.0153975819588649
2 160948 0.0192924351590785 -0.00582701342602542
2 397434 0.011361882683296 -0.0374987432427533
2 428930 0.00561816815662887 -0.00353719188014665
2 429182 0.00750788757166277 -0.0124798850882392
2 444852 0.00106332264367841 -0.000514881056779225
2 444905 -0.00386651418582788 0.00806469518733215
2 459892 -0.00329570330311948 0.0101429112513757
2 477739 -0.00708401335864239 -0.00525698668517352
2 483031 -0.010096540801204 -0.00585077718443665
2 507953 -0.000733754963987586 -0.00891050753623926
2 515402 -0.0110264107665501 0.0175741179716006
2 554883 -0.00685716930941591 -0.00275474754817779
2 669476 0.00678844633984852 -0.00892984745018563
2 669642 -0.00174607566983561 -0.00584374938574005
2 669961 0.0111289297781142 -0.00203441639247462
2 669969 -0.00557625284716711 0.0134185322063944
2 670090 -0.0181977000528525 0.00786883532010044
2 676071 0.000820595872107288 0.00139531485196297
2 772904 -0.00517822705215018 0.00417786301054829
2 772930 -0.0047490137944105 0.00577224126787811
2 856625 -0.0291920543776833 -0.0194843038900941
2 864415 -0.0266424712167339 0.0322808390444244
2 864424 -0.0224219765161299 0.0173798990790177
2 864575 -0.0059381342516568 -0.0155557809780296
2 916188 -0.0265415447184705 0.0306369012013833
2 960967 0.0284009161005509 -0.00102347901115183
2 1162668 0.0155929675484888 -0.00715418762706426
2 1172674 0.00916182806213407 0.00237150793316826
2 1260672 0.00468536913983044 -0.0179111459109988
2 1578841 0.0443801382965502 0.0104474406544991
2 1803848 0.0127545344602668 -0.00315508900166553
2 1906711 -0.00353742373999317 -0.000611467319305208
2 2196140 -0.00386704335955297 -0.0150652691270269
2 2266103 -0.00255603794730073 0.0032468703548094
2 2339187 -0.0191366585598763 0.0139266293278672
2 2513164 -0.0121096292056072 0.0227929708628229
2 2513441 -0.0235689335253241 -0.0136593047682919
2 2737514 -0.0158294262182834 0.0176055868087552
2 2832838 0.0104275547434859 -0.0116607425746779
2 2842277 0.00451344395723304 0.000271597547897032
2 2856803 0.00514472463721064 -0.00353197392467337
2 2971123 0.00143250845042164 -0.0160269420141427
2 2996166 0.0217822982191319 0.0448664440188667
2 2998068 -0.00220387973412988 -0.0138980193575083
2 3203600 0.00236683213907078 -0.0102100932524887
2 3203783 -0.00445290336333271 -0.0264899301584625
2 3255331 0.025048499323399 0.0302999822406864
2 3255401 0.0186061959158473 0.00500298708913694
2 3317556 -0.00199944322972429 -0.014339239182223
2 3317576 0.0220248052748002 0.0214826015946569
2 3434916 0.0106671996347363 0.000776593392991456
2 3434971 -0.0080302762107865 -0.0120135649950506
2 3455869 -0.00593856616606509 0.00126118518601833
2 3455877 0.00294477970444221 -0.00961708953556212
2 3534816 -0.00746695893360388 -0.00897081074907304
2 3554656 -0.00247214206002266 0.0023546600839296
2 3617856 -0.0098732326738107 0.0255581802916466
2 3777353 -0.00883737951404479 -0.0165695231382865
2 4023993 0.0065602815958768 0.00671985376033151
2 4191122 0.00557330941176949 -0.00144215607193621
2 4274717 0.00978564196134686 -0.0143720787916325
2 4341478 0.00840671563525254 0.0194453140402678
2 4341579 -0.00743749190683503 -0.00635563205236891
2 4503728 -0.00143153781904715 0.00329742694645051
2 4560888 0.000239740615268079 -0.00143888144089136
2 4561005 -0.00413656280610609 0.0212910325164184
2 4561037 -0.0143595098787306 0.0145158604226039
2 4610306 -0.00198184189968101 -0.00978833304810141
2 4662311 -0.000448132890250515 0.0114299682743987
2 4824928 -0.00595891611665737 0.018155215070982
2 5176216 -0.0149103680953311 -0.00254206897047949
2 5211978 0.00215362726228426 -0.00534150002740998
2 5211990 0.000616957762909711 -0.00534728189288332
2 5224663 -0.0125531021674775 -0.010562219769551
2 5224664 -0.0172365620960394 0.0183281012875307
2 5234245 3.24539225994471e-05 -0.0211127686398862
2 5281011 0.0112408463868456 0.00076595331686933
2 5286303 0.000919379311802794 0.00156079839254502
2 5286718 -0.00396583402155096 -0.00945387761805373
2 5403313 -0.0319777941349605 -0.00256223666138024
2 5486542 0.0159853924182896 -0.0030713276570853
2 5486662 -0.00146220386617387 0.0110325175332505
2 5495987 0.000432185453343027 -0.00249103652975697
2 5496018 -0.00117729864063993 0.00517469834403388
2 5531725 0.00120235402973 0.0018580257718393
2 5635033 0.0114919492190065 -0.0162461689475771
2 5635272 -0.0045522554939692 -0.000226694827037097
2 5635278 -0.0268957800127654 0.0200132115165871
2 5803060 -0.00657891152431363 -0.00902171900943883
2 5810172 -0.0050334680465597 -0.021624056179561
2 5826371 -0.0172261605587909 0.0105152302588639
2 5826520 0.0083765963358428 0.0143064579905535
2 5892221 0.0147040158391024 0.0115654932973194
2 5970229 0.00646613999698147 -0.0292683274283283
2 5970328 3.08709288516643e-05 -0.0136396811939908
2 6049475 -0.000287536698915508 0.0044558877253898
2 6049589 -0.0108324020915569 -0.00751803201952318
2 6074116 0.00263346356606318 -0.0047903381569921
2 6184515 0.000717921209772587 -0.0213843206692378
2 6197814 0.00383965267248341 0.00293841163732911
2 6214600 -0.0035195755273098 -0.00257625335170602
2 6229553 0.00871931128726918 -0.00639529213396816
2 6279618 0.0082652286247865 0.00261890366361722
2 6279656 -0.011691022853864 0.00956354270839416
2 6356411 0.00622005379113637 -0.00299318977235299
2 6356609 0.00294419822816604 -0.00791620703073278
